 20240918-174715,[command] python run_expid.py --config ./config/ --expid toys-split-moe-8 --gpu 0,[exp_id] toys-split-moe-8,[dataset_id] toys-split-moe-8,[train] N.A.,[val] AUC: 0.752103 - logloss: 0.447417,[test] AUC: 0.750001 - logloss: 0.444983
 20240918-174716,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.752800 - logloss: 0.447228,[test] AUC: 0.749200 - logloss: 0.445453
 20240918-174716,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.750845 - logloss: 0.447929,[test] AUC: 0.747773 - logloss: 0.446019
 20240918-174716,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.750987 - logloss: 0.447600,[test] AUC: 0.747541 - logloss: 0.445650
 20240918-174717,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.750755 - logloss: 0.448476,[test] AUC: 0.747999 - logloss: 0.446296
 20240918-174717,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.751354 - logloss: 0.447596,[test] AUC: 0.749443 - logloss: 0.445070
 20240918-174736,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.750704 - logloss: 0.447980,[test] AUC: 0.747901 - logloss: 0.445823
 20240918-174736,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.750477 - logloss: 0.448168,[test] AUC: 0.748139 - logloss: 0.445651
 20240918-175136,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.752357 - logloss: 0.447008,[test] AUC: 0.748750 - logloss: 0.445406
 20240918-175138,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.752189 - logloss: 0.447433,[test] AUC: 0.748759 - logloss: 0.445869
 20240918-175139,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.751587 - logloss: 0.447376,[test] AUC: 0.748308 - logloss: 0.445804
 20240918-175140,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.751591 - logloss: 0.447599,[test] AUC: 0.748998 - logloss: 0.445403
 20240918-175143,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.750230 - logloss: 0.448055,[test] AUC: 0.749009 - logloss: 0.445023
 20240918-175144,[command] python run_expid.py --config ./config/ --expid toys-split-moe-8 --gpu 0,[exp_id] toys-split-moe-8,[dataset_id] toys-split-moe-8,[train] N.A.,[val] AUC: 0.752243 - logloss: 0.447268,[test] AUC: 0.748629 - logloss: 0.445621
 20240918-175150,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.749913 - logloss: 0.448714,[test] AUC: 0.746737 - logloss: 0.446723
 20240918-175151,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.750718 - logloss: 0.448240,[test] AUC: 0.747562 - logloss: 0.446566
 20240918-175303,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.751916 - logloss: 0.447189,[test] AUC: 0.748918 - logloss: 0.444704
 20240918-175305,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.752350 - logloss: 0.447161,[test] AUC: 0.748160 - logloss: 0.446029
 20240918-175306,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.751495 - logloss: 0.447700,[test] AUC: 0.749585 - logloss: 0.445207
 20240918-175308,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.750996 - logloss: 0.447813,[test] AUC: 0.748813 - logloss: 0.445707
 20240918-175310,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.750866 - logloss: 0.448270,[test] AUC: 0.748486 - logloss: 0.445914
 20240918-175310,[command] python run_expid.py --config ./config/ --expid toys-split-moe-8 --gpu 0,[exp_id] toys-split-moe-8,[dataset_id] toys-split-moe-8,[train] N.A.,[val] AUC: 0.751666 - logloss: 0.447264,[test] AUC: 0.748611 - logloss: 0.445067
 20240918-175320,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.750043 - logloss: 0.448499,[test] AUC: 0.747906 - logloss: 0.446093
 20240918-175321,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.749669 - logloss: 0.450580,[test] AUC: 0.747816 - logloss: 0.448149
 20240918-175420,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.750687 - logloss: 0.447984,[test] AUC: 0.749260 - logloss: 0.445234
 20240918-175421,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.751964 - logloss: 0.447390,[test] AUC: 0.748635 - logloss: 0.445652
 20240918-175422,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.751430 - logloss: 0.447787,[test] AUC: 0.749414 - logloss: 0.445504
 20240918-175423,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.750972 - logloss: 0.447591,[test] AUC: 0.748059 - logloss: 0.445658
 20240918-175425,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.752191 - logloss: 0.446914,[test] AUC: 0.748921 - logloss: 0.444815
 20240918-175426,[command] python run_expid.py --config ./config/ --expid toys-split-moe-8 --gpu 0,[exp_id] toys-split-moe-8,[dataset_id] toys-split-moe-8,[train] N.A.,[val] AUC: 0.751519 - logloss: 0.447275,[test] AUC: 0.749170 - logloss: 0.444593
 20240918-175436,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.750545 - logloss: 0.447761,[test] AUC: 0.747829 - logloss: 0.445839
 20240918-175437,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.750263 - logloss: 0.448373,[test] AUC: 0.746898 - logloss: 0.446564
 20240918-175538,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.751596 - logloss: 0.447726,[test] AUC: 0.747648 - logloss: 0.446315
 20240918-175539,[command] python run_expid.py --config ./config/ --expid toys-split-moe-8 --gpu 0,[exp_id] toys-split-moe-8,[dataset_id] toys-split-moe-8,[train] N.A.,[val] AUC: 0.751108 - logloss: 0.447593,[test] AUC: 0.749057 - logloss: 0.445196
 20240918-175539,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.752650 - logloss: 0.446969,[test] AUC: 0.748563 - logloss: 0.445589
 20240918-175540,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.751420 - logloss: 0.447651,[test] AUC: 0.748731 - logloss: 0.445409
 20240918-175541,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.752090 - logloss: 0.447785,[test] AUC: 0.748815 - logloss: 0.445545
 20240918-175543,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.752796 - logloss: 0.447681,[test] AUC: 0.749324 - logloss: 0.446038
 20240918-175554,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.750564 - logloss: 0.448029,[test] AUC: 0.747971 - logloss: 0.445656
 20240918-175555,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.751506 - logloss: 0.447631,[test] AUC: 0.748663 - logloss: 0.445386
 20240918-175702,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.751124 - logloss: 0.447755,[test] AUC: 0.749611 - logloss: 0.444741
 20240918-175704,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.752323 - logloss: 0.447153,[test] AUC: 0.749210 - logloss: 0.445272
 20240918-175705,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.750787 - logloss: 0.448261,[test] AUC: 0.749085 - logloss: 0.445818
 20240918-175707,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 6,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.751166 - logloss: 0.447621,[test] AUC: 0.748540 - logloss: 0.445521
 20240918-175708,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.751997 - logloss: 0.447077,[test] AUC: 0.749486 - logloss: 0.444607
 20240918-175709,[command] python run_expid.py --config ./config/ --expid toys-split-moe-8 --gpu 0,[exp_id] toys-split-moe-8,[dataset_id] toys-split-moe-8,[train] N.A.,[val] AUC: 0.751670 - logloss: 0.447161,[test] AUC: 0.749562 - logloss: 0.444310
 20240918-175718,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.750637 - logloss: 0.447587,[test] AUC: 0.747933 - logloss: 0.445696
 20240918-175719,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.750013 - logloss: 0.448588,[test] AUC: 0.747229 - logloss: 0.446455
 20240919-142015,[command] python run_expid.py --config ./config/ --expid toys-split-rq-3 --gpu 3,[exp_id] toys-split-rq-3,[dataset_id] toys-split-rq-3,[train] N.A.,[val] AUC: 0.751380 - logloss: 0.449355,[test] AUC: 0.748439 - logloss: 0.446441
 20240919-142023,[command] python run_expid.py --config ./config/ --expid toys-split-rq-2 --gpu 1,[exp_id] toys-split-rq-2,[dataset_id] toys-split-rq-2,[train] N.A.,[val] AUC: 0.750480 - logloss: 0.448014,[test] AUC: 0.747925 - logloss: 0.445818
 20240919-142041,[command] python run_expid.py --config ./config/ --expid toys-split-rq-4 --gpu 4,[exp_id] toys-split-rq-4,[dataset_id] toys-split-rq-4,[train] N.A.,[val] AUC: 0.752826 - logloss: 0.447115,[test] AUC: 0.749868 - logloss: 0.445268
 20240919-142236,[command] python run_expid.py --config ./config/ --expid toys-split-rq-4 --gpu 4,[exp_id] toys-split-rq-4,[dataset_id] toys-split-rq-4,[train] N.A.,[val] AUC: 0.752826 - logloss: 0.447115,[test] AUC: 0.749868 - logloss: 0.445268
 20240919-142409,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.751802 - logloss: 0.447380,[test] AUC: 0.748811 - logloss: 0.445428
 20240919-142503,[command] python run_expid.py --config ./config/ --expid toys-split-rq-5 --gpu 3,[exp_id] toys-split-rq-5,[dataset_id] toys-split-rq-5,[train] N.A.,[val] AUC: 0.751683 - logloss: 0.447376,[test] AUC: 0.748063 - logloss: 0.445883
 20240919-142759,[command] python run_expid.py --config ./config/ --expid toys-split-rq-6 --gpu 2,[exp_id] toys-split-rq-6,[dataset_id] toys-split-rq-6,[train] N.A.,[val] AUC: 0.753649 - logloss: 0.446184,[test] AUC: 0.750306 - logloss: 0.444361
 20240919-142820,[command] python run_expid.py --config ./config/ --expid toys-split-rq-7 --gpu 0,[exp_id] toys-split-rq-7,[dataset_id] toys-split-rq-7,[train] N.A.,[val] AUC: 0.752433 - logloss: 0.446991,[test] AUC: 0.749230 - logloss: 0.445036
 20240919-144035,[command] python run_expid.py --config ./config/ --expid toys-split-rq-2 --gpu 1,[exp_id] toys-split-rq-2,[dataset_id] toys-split-rq-2,[train] N.A.,[val] AUC: 0.750979 - logloss: 0.447884,[test] AUC: 0.749145 - logloss: 0.444794
 20240919-144041,[command] python run_expid.py --config ./config/ --expid toys-split-rq-4 --gpu 4,[exp_id] toys-split-rq-4,[dataset_id] toys-split-rq-4,[train] N.A.,[val] AUC: 0.750315 - logloss: 0.447939,[test] AUC: 0.747534 - logloss: 0.446205
 20240919-144057,[command] python run_expid.py --config ./config/ --expid toys-split-rq-3 --gpu 3,[exp_id] toys-split-rq-3,[dataset_id] toys-split-rq-3,[train] N.A.,[val] AUC: 0.751677 - logloss: 0.448008,[test] AUC: 0.748625 - logloss: 0.446341
 20240919-144102,[command] python run_expid.py --config ./config/ --expid toys-split-rq-5 --gpu 3,[exp_id] toys-split-rq-5,[dataset_id] toys-split-rq-5,[train] N.A.,[val] AUC: 0.751106 - logloss: 0.447979,[test] AUC: 0.748419 - logloss: 0.445487
 20240919-144115,[command] python run_expid.py --config ./config/ --expid toys-split-rq-6 --gpu 2,[exp_id] toys-split-rq-6,[dataset_id] toys-split-rq-6,[train] N.A.,[val] AUC: 0.750493 - logloss: 0.448378,[test] AUC: 0.747211 - logloss: 0.446404
 20240919-144118,[command] python run_expid.py --config ./config/ --expid toys-split-rq-7 --gpu 0,[exp_id] toys-split-rq-7,[dataset_id] toys-split-rq-7,[train] N.A.,[val] AUC: 0.751819 - logloss: 0.447192,[test] AUC: 0.747407 - logloss: 0.445916
 20240919-144326,[command] python run_expid.py --config ./config/ --expid toys-split-rq-4 --gpu 4,[exp_id] toys-split-rq-4,[dataset_id] toys-split-rq-4,[train] N.A.,[val] AUC: 0.751694 - logloss: 0.447349,[test] AUC: 0.749406 - logloss: 0.445139
 20240919-144331,[command] python run_expid.py --config ./config/ --expid toys-split-rq-6 --gpu 2,[exp_id] toys-split-rq-6,[dataset_id] toys-split-rq-6,[train] N.A.,[val] AUC: 0.750391 - logloss: 0.448341,[test] AUC: 0.748202 - logloss: 0.445453
 20240919-144333,[command] python run_expid.py --config ./config/ --expid toys-split-rq-2 --gpu 1,[exp_id] toys-split-rq-2,[dataset_id] toys-split-rq-2,[train] N.A.,[val] AUC: 0.749583 - logloss: 0.449140,[test] AUC: 0.747693 - logloss: 0.446778
 20240919-144333,[command] python run_expid.py --config ./config/ --expid toys-split-rq-7 --gpu 0,[exp_id] toys-split-rq-7,[dataset_id] toys-split-rq-7,[train] N.A.,[val] AUC: 0.751819 - logloss: 0.447192,[test] AUC: 0.747407 - logloss: 0.445916
 20240919-144342,[command] python run_expid.py --config ./config/ --expid toys-split-rq-3 --gpu 3,[exp_id] toys-split-rq-3,[dataset_id] toys-split-rq-3,[train] N.A.,[val] AUC: 0.750921 - logloss: 0.448265,[test] AUC: 0.748265 - logloss: 0.446053
 20240919-144346,[command] python run_expid.py --config ./config/ --expid toys-split-rq-5 --gpu 3,[exp_id] toys-split-rq-5,[dataset_id] toys-split-rq-5,[train] N.A.,[val] AUC: 0.750759 - logloss: 0.447587,[test] AUC: 0.748251 - logloss: 0.445325
 20240919-144348,[command] python run_expid.py --config ./config/ --expid toys-split-rq-5 --gpu 1,[exp_id] toys-split-rq-5,[dataset_id] toys-split-rq-5,[train] N.A.,[val] AUC: 0.750759 - logloss: 0.447587,[test] AUC: 0.748251 - logloss: 0.445325
 20240919-144626,[command] python run_expid.py --config ./config/ --expid toys-split-rq-1 --gpu 1,[exp_id] toys-split-rq-1,[dataset_id] toys-split-rq-1,[train] N.A.,[val] AUC: 0.750891 - logloss: 0.447560,[test] AUC: 0.747815 - logloss: 0.445657
 20240919-144858,[command] python run_expid.py --config ./config/ --expid toys-split-rq-4 --gpu 4,[exp_id] toys-split-rq-4,[dataset_id] toys-split-rq-4,[train] N.A.,[val] AUC: 0.751434 - logloss: 0.447958,[test] AUC: 0.749498 - logloss: 0.445537
 20240919-144902,[command] python run_expid.py --config ./config/ --expid toys-split-rq-6 --gpu 2,[exp_id] toys-split-rq-6,[dataset_id] toys-split-rq-6,[train] N.A.,[val] AUC: 0.750493 - logloss: 0.448378,[test] AUC: 0.747211 - logloss: 0.446404
 20240919-144909,[command] python run_expid.py --config ./config/ --expid toys-split-rq-1 --gpu 1,[exp_id] toys-split-rq-1,[dataset_id] toys-split-rq-1,[train] N.A.,[val] AUC: 0.751903 - logloss: 0.447492,[test] AUC: 0.748142 - logloss: 0.445529
 20240919-144911,[command] python run_expid.py --config ./config/ --expid toys-split-rq-2 --gpu 1,[exp_id] toys-split-rq-2,[dataset_id] toys-split-rq-2,[train] N.A.,[val] AUC: 0.751868 - logloss: 0.447541,[test] AUC: 0.747471 - logloss: 0.446136
 20240919-144914,[command] python run_expid.py --config ./config/ --expid toys-split-rq-3 --gpu 3,[exp_id] toys-split-rq-3,[dataset_id] toys-split-rq-3,[train] N.A.,[val] AUC: 0.751310 - logloss: 0.448300,[test] AUC: 0.748723 - logloss: 0.446074
 20240919-144917,[command] python run_expid.py --config ./config/ --expid toys-split-rq-5 --gpu 3,[exp_id] toys-split-rq-5,[dataset_id] toys-split-rq-5,[train] N.A.,[val] AUC: 0.749808 - logloss: 0.448497,[test] AUC: 0.747812 - logloss: 0.445874
 20240919-150116,[command] python run_expid.py --config ./config/ --expid toys-split-rq-4 --gpu 4,[exp_id] toys-split-rq-4,[dataset_id] toys-split-rq-4,[train] N.A.,[val] AUC: 0.749801 - logloss: 0.449509,[test] AUC: 0.748408 - logloss: 0.446889
 20240919-150131,[command] python run_expid.py --config ./config/ --expid toys-split-rq-1 --gpu 1,[exp_id] toys-split-rq-1,[dataset_id] toys-split-rq-1,[train] N.A.,[val] AUC: 0.750723 - logloss: 0.449557,[test] AUC: 0.746766 - logloss: 0.448324
 20240919-150133,[command] python run_expid.py --config ./config/ --expid toys-split-rq-2 --gpu 1,[exp_id] toys-split-rq-2,[dataset_id] toys-split-rq-2,[train] N.A.,[val] AUC: 0.750641 - logloss: 0.449613,[test] AUC: 0.746599 - logloss: 0.448508
 20240919-150133,[command] python run_expid.py --config ./config/ --expid toys-split-rq-7 --gpu 0,[exp_id] toys-split-rq-7,[dataset_id] toys-split-rq-7,[train] N.A.,[val] AUC: 0.749827 - logloss: 0.449541,[test] AUC: 0.744938 - logloss: 0.449093
 20240919-150135,[command] python run_expid.py --config ./config/ --expid toys-split-rq-3 --gpu 3,[exp_id] toys-split-rq-3,[dataset_id] toys-split-rq-3,[train] N.A.,[val] AUC: 0.750357 - logloss: 0.449311,[test] AUC: 0.747241 - logloss: 0.447379
 20240919-150137,[command] python run_expid.py --config ./config/ --expid toys-split-rq-5 --gpu 3,[exp_id] toys-split-rq-5,[dataset_id] toys-split-rq-5,[train] N.A.,[val] AUC: 0.747595 - logloss: 0.451556,[test] AUC: 0.746060 - logloss: 0.448954
 20240919-150141,[command] python run_expid.py --config ./config/ --expid toys-split-rq-6 --gpu 2,[exp_id] toys-split-rq-6,[dataset_id] toys-split-rq-6,[train] N.A.,[val] AUC: 0.748719 - logloss: 0.450346,[test] AUC: 0.744758 - logloss: 0.449079
 20240919-150237,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.750134 - logloss: 0.450580,[test] AUC: 0.747847 - logloss: 0.448327
 20240919-150241,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.750745 - logloss: 0.448793,[test] AUC: 0.747228 - logloss: 0.447517
 20240919-150244,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.751131 - logloss: 0.448241,[test] AUC: 0.748159 - logloss: 0.446401
 20240919-150245,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.749125 - logloss: 0.449822,[test] AUC: 0.748042 - logloss: 0.446709
 20240919-150247,[command] python run_expid.py --config ./config/ --expid toys-split-moe-6 --gpu 0,[exp_id] toys-split-moe-6,[dataset_id] toys-split-moe-6,[train] N.A.,[val] AUC: 0.748843 - logloss: 0.450216,[test] AUC: 0.746537 - logloss: 0.447917
 20240919-150416,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.740681 - logloss: 0.461591,[test] AUC: 0.738309 - logloss: 0.459395
 20240919-150419,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.739476 - logloss: 0.465739,[test] AUC: 0.737111 - logloss: 0.463905
 20240919-150420,[command] python run_expid.py --config ./config/ --expid toys-split-moe-4 --gpu 4,[exp_id] toys-split-moe-4,[dataset_id] toys-split-moe-4,[train] N.A.,[val] AUC: 0.743917 - logloss: 0.453293,[test] AUC: 0.741128 - logloss: 0.451398
 20240919-150423,[command] python run_expid.py --config ./config/ --expid toys-split-moe-5 --gpu 5,[exp_id] toys-split-moe-5,[dataset_id] toys-split-moe-5,[train] N.A.,[val] AUC: 0.738081 - logloss: 0.464031,[test] AUC: 0.737364 - logloss: 0.460747
 20240919-150432,[command] python run_expid.py --config ./config/ --expid toys-split-moe-7 --gpu 7,[exp_id] toys-split-moe-7,[dataset_id] toys-split-moe-7,[train] N.A.,[val] AUC: 0.748867 - logloss: 0.449910,[test] AUC: 0.748636 - logloss: 0.446797
 20240919-151038,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 2,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.751583 - logloss: 0.447607,[test] AUC: 0.747915 - logloss: 0.445856
 20240919-151039,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.747979 - logloss: 0.449543,[test] AUC: 0.746841 - logloss: 0.446520
 20240919-151414,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 1,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.745746 - logloss: 0.571613,[test] AUC: 0.742241 - logloss: 0.573536
 20240919-151421,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.747242 - logloss: 0.516872,[test] AUC: 0.746399 - logloss: 0.516438
 20240919-151457,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 1,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.738779 - logloss: 0.497427,[test] AUC: 0.735089 - logloss: 0.497384
 20240919-151503,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.738974 - logloss: 0.483579,[test] AUC: 0.737033 - logloss: 0.482811
 20240919-151505,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.736452 - logloss: 0.497140,[test] AUC: 0.734188 - logloss: 0.496918
 20240919-151530,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 1,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.743795 - logloss: 0.516337,[test] AUC: 0.740500 - logloss: 0.517616
 20240919-151530,[command] python run_expid.py --config ./config/ --expid toys-split-moe-2 --gpu 2,[exp_id] toys-split-moe-2,[dataset_id] toys-split-moe-2,[train] N.A.,[val] AUC: 0.745766 - logloss: 0.487486,[test] AUC: 0.744751 - logloss: 0.486475
 20240919-151533,[command] python run_expid.py --config ./config/ --expid toys-split-moe-3 --gpu 3,[exp_id] toys-split-moe-3,[dataset_id] toys-split-moe-3,[train] N.A.,[val] AUC: 0.744084 - logloss: 0.497110,[test] AUC: 0.742502 - logloss: 0.496511
 20240919-151730,[command] python run_expid.py --config ./config/ --expid toys-split-moe-1 --gpu 1,[exp_id] toys-split-moe-1,[dataset_id] toys-split-moe-1,[train] N.A.,[val] AUC: 0.739391 - logloss: 0.531491,[test] AUC: 0.736363 - logloss: 0.532890
